id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827207,1830166,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1830169,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1830181,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1831041,2,0.6293159608882497,0.1111111111111111,91,0.08333333333333333,0.5,4,-1
1827207,1831081,1,0.5138983423697507,0.07142857142857142,26,0.14285714285714285,0.5,0,-1
1827207,1832140,2,0.8048592087636893,0.125,65,0.16666666666666666,0.5,6,-1
1827207,1832153,2,0.8048592087636893,0.125,65,0.16666666666666666,0.5,3,-1
1827207,1832813,0,0.0,0.0,0,0.0,0.0,0,1
1827207,1832815,0,0.0,0.0,0,0.0,0.0,0,1
1827207,1835118,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,0,-1
1827207,1835331,2,0.6293159608882497,0.08,182,0.08333333333333333,0.5,3,-1
1827207,1837852,0,0.0,0.0,25,0.0,0.0,2,1
1827207,1838417,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1839266,2,0.6293159608882497,0.09523809523809523,130,0.08333333333333333,0.5,3,-1
1827207,1842424,0,0.0,0.0,55,0.0,0.0,1,1
1827207,1842480,2,0.6293159608882497,0.1111111111111111,91,0.08333333333333333,0.5,4,-1
1827207,1842494,2,0.6293159608882497,0.1111111111111111,91,0.08333333333333333,0.5,3,-1
1827207,1850027,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,0,-1
1827207,1851253,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1851361,2,0.6293159608882497,0.08,182,0.08333333333333333,0.5,3,-1
1827207,1851393,2,0.6293159608882497,0.09090909090909091,143,0.08333333333333333,0.5,3,-1
1827207,1854103,2,0.8048592087636893,0.125,65,0.16666666666666666,0.5,3,-1
1827207,1854106,2,0.8048592087636893,0.125,65,0.16666666666666666,0.5,6,-1
1827207,1855014,1,0.5138983423697507,0.07142857142857142,26,0.14285714285714285,0.5,0,-1
1827207,1855272,0,0.0,0.0,0,0.0,0.0,0,1
1827207,1855275,0,0.0,0.0,0,0.0,0.0,0,1
1827207,1858584,2,0.6293159608882497,0.1111111111111111,91,0.08333333333333333,0.5,3,-1
1827207,1859545,2,0.6293159608882497,0.1111111111111111,91,0.08333333333333333,0.5,4,-1
1827207,1864160,0,0.0,0.0,0,0.0,0.0,2,1
1827207,1865310,0,0.0,0.0,0,0.0,0.0,2,1
1827207,1865322,0,0.0,0.0,0,0.0,0.0,2,1
1827207,1865604,0,0.0,0.0,0,0.0,0.0,2,1
1827207,1872875,0,0.0,0.0,0,0.0,0.0,0,1
1827232,1830918,0,0.0,0.0,0,0.0,0.0,1,1
1827232,1831667,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1832512,0,0.0,0.0,0,0.0,0.0,1,1
1827232,1851048,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1851061,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1852117,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1852236,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1852252,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1853490,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1853726,2,0.7797424905025602,0.16666666666666666,45,0.15384615384615385,0.5,3,-1
1827232,1856894,0,0.0,0.0,0,0.0,0.0,1,1
1827232,1856898,0,0.0,0.0,0,0.0,0.0,2,1
1827232,1863410,0,0.0,0.0,0,0.0,0.0,1,1
1827268,1840925,0,0.0,0.0,0,0.0,0.0,2,1
1827268,1855285,0,0.0,0.0,0,0.0,0.0,2,1
1827278,1829604,0,0.0,0.0,0,0.0,0.0,2,1
1827278,1837577,0,0.0,0.0,0,0.0,0.0,0,1
1827278,1854777,0,0.0,0.0,0,0.0,0.0,0,1
1827278,1855804,0,0.0,0.0,0,0.0,0.0,0,1
1827278,1855989,0,0.0,0.0,0,0.0,0.0,0,1
1827300,1831161,1,0.4170323914242463,0.1,28,0.09090909090909091,0.5,2,-1
1827300,1832004,0,0.0,0.0,0,0.0,0.0,0,1
1827300,1832133,0,0.0,0.0,0,0.0,0.0,1,1
1827300,1832143,0,0.0,0.0,0,0.0,0.0,0,1
1827300,1836280,0,0.0,0.0,0,0.0,0.0,1,1
1827300,1845878,0,0.0,0.0,0,0.0,0.0,2,1
1827300,1845949,0,0.0,0.0,0,0.0,0.0,2,1
1827300,1851379,1,0.4170323914242463,0.1,28,0.09090909090909091,0.5,2,-1
1827300,1851390,1,0.4170323914242463,0.1,28,0.09090909090909091,0.5,2,-1
1827300,1852760,1,0.4170323914242463,0.1,28,0.09090909090909091,0.5,2,-1
1827300,1870033,0,0.0,0.0,0,0.0,0.0,0,1
1827305,1834748,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1841098,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1843722,0,0.0,0.0,0,0.0,0.0,0,1
1827305,1852506,0,0.0,0.0,0,0.0,0.0,0,1
1827305,1852516,0,0.0,0.0,0,0.0,0.0,1,1
1827305,1852532,0,0.0,0.0,0,0.0,0.0,1,1
1827305,1853665,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1853698,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1854417,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1855434,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1855438,0,0.0,0.0,0,0.0,0.0,2,1
1827305,1855456,0,0.0,0.0,0,0.0,0.0,1,1
1827305,1855586,0,0.0,0.0,0,0.0,0.0,1,1
1827305,1855603,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1833039,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1833414,1,0.40242960438184466,0.09090909090909091,32,0.08333333333333333,0.5,0,-1
1827314,1833421,1,0.40242960438184466,0.09090909090909091,32,0.08333333333333333,0.5,0,-1
1827314,1835724,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1835731,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1849260,0,0.0,0.0,0,0.0,0.0,1,1
1827314,1855073,1,0.40242960438184466,0.09090909090909091,32,0.08333333333333333,0.5,2,-1
1827314,1856250,1,0.40242960438184466,0.09090909090909091,32,0.08333333333333333,0.5,2,-1
1827314,1857962,0,0.0,0.0,0,0.0,0.0,1,1
1827314,1858994,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1859125,0,0.0,0.0,0,0.0,0.0,2,1
1827314,1859133,0,0.0,0.0,0,0.0,0.0,2,1
1827326,1854301,0,0.0,0.0,0,0.0,0.0,2,1
1827326,1855288,0,0.0,0.0,0,0.0,0.0,2,1
1827326,1855487,0,0.0,0.0,0,0.0,0.0,2,1
1827340,1831407,0,0.0,0.0,0,0.0,0.0,0,1
1827340,1842539,1,0.4170323914242463,0.05263157894736842,75,0.09090909090909091,0.5,1,-1
1827340,1843531,1,0.4170323914242463,0.07692307692307693,45,0.09090909090909091,0.5,1,-1
1827340,1846219,1,0.4170323914242463,0.05,80,0.09090909090909091,0.5,1,-1
1827340,1851757,1,0.4170323914242463,0.05555555555555555,70,0.09090909090909091,0.5,1,-1
1827340,1853029,1,0.4170323914242463,0.1,30,0.09090909090909091,0.5,1,-1
1827340,1853034,1,0.4170323914242463,0.1,30,0.09090909090909091,0.5,1,-1
1827340,1856485,0,0.0,0.0,0,0.0,0.0,0,1
1827340,1856685,0,0.0,0.0,0,0.0,0.0,0,1
1827340,1856688,0,0.0,0.0,0,0.0,0.0,0,1
1827340,1856690,0,0.0,0.0,0,0.0,0.0,0,1
1827349,1854959,0,0.0,0.0,0,0.0,0.0,1,1
1827349,1856059,0,0.0,0.0,0,0.0,0.0,1,1
1827370,1840338,0,0.0,0.0,0,0.0,0.0,2,1
1827370,1851179,1,0.6213349345596119,1.0,1,0.2,0.5,4,-1
1827370,1857788,1,0.6213349345596119,0.3333333333333333,3,0.2,0.5,4,-1
1827370,1858693,1,0.6213349345596119,0.3333333333333333,3,0.2,0.5,4,-1
1827370,1858828,1,0.6213349345596119,0.3333333333333333,3,0.2,0.5,4,-1
1827376,1830251,0,0.0,0.0,0,0.0,0.0,1,1
1827376,1835272,0,0.0,0.0,0,0.0,0.0,0,1
1827382,1827386,0,0.0,0.0,0,0.0,0.0,2,1
1827382,1832433,0,0.0,0.0,0,0.0,0.0,0,1
1827382,1833787,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827382,1855394,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827382,1855396,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827382,1856594,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827382,1857850,0,0.0,0.0,0,0.0,0.0,2,1
1827382,1857961,0,0.0,0.0,0,0.0,0.0,1,1
1827386,1832433,0,0.0,0.0,0,0.0,0.0,0,1
1827386,1833787,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827386,1855394,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827386,1855396,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827386,1856594,1,0.48089834696298783,0.14285714285714285,16,0.125,0.5,0,-1
1827386,1857850,0,0.0,0.0,0,0.0,0.0,2,1
1827386,1857961,0,0.0,0.0,0,0.0,0.0,1,1
1827397,1833463,0,0.0,0.0,0,0.0,0.0,1,1
1827397,1847331,0,0.0,0.0,0,0.0,0.0,1,1
1827397,1853646,0,0.0,0.0,0,0.0,0.0,1,1
1827397,1856162,0,0.0,0.0,0,0.0,0.0,1,1
1827402,1829014,1,0.5581106265512472,0.16666666666666666,12,0.16666666666666666,0.5,0,-1
1827402,1832034,0,0.0,0.0,0,0.0,0.0,0,1
1827402,1841092,0,0.0,0.0,0,0.0,0.0,2,1
1827402,1851557,0,0.0,0.0,0,0.0,0.0,1,1
1827402,1856765,0,0.0,0.0,0,0.0,0.0,1,1
1827402,1868930,1,0.5581106265512472,0.16666666666666666,12,0.16666666666666666,0.5,0,-1
1827443,1830457,0,0.0,0.0,0,0.0,0.0,0,1
1827443,1838344,0,0.0,0.0,0,0.0,0.0,0,1
1827443,1851073,0,0.0,0.0,0,0.0,0.0,1,1
1827443,1851083,0,0.0,0.0,0,0.0,0.0,1,1
1827443,1852433,0,0.0,0.0,0,0.0,0.0,1,1
1827443,1852444,0,0.0,0.0,0,0.0,0.0,1,1
1827455,1829727,1,0.9102392266268373,0.5,2,0.3333333333333333,0.5,0,-1
1827455,1831866,0,0.0,0.0,0,0.0,0.0,2,1
1827455,1855819,1,0.9102392266268373,0.5,2,0.3333333333333333,0.5,4,-1
1827459,1827463,0,0.0,0.0,0,0.0,0.0,2,1
1827459,1840805,0,0.0,0.0,0,0.0,0.0,2,1
1827459,1853789,0,0.0,0.0,0,0.0,0.0,2,1
1827459,1854810,0,0.0,0.0,0,0.0,0.0,2,1
1827461,1827633,0,0.0,0.0,0,0.0,0.0,0,1
1827461,1835909,0,0.0,0.0,0,0.0,0.0,1,1
1827461,1850130,0,0.0,0.0,0,0.0,0.0,2,1
1827461,1859608,0,0.0,0.0,0,0.0,0.0,1,1
1827461,1859751,0,0.0,0.0,0,0.0,0.0,1,1
1827463,1840805,0,0.0,0.0,0,0.0,0.0,2,1
1827463,1853789,0,0.0,0.0,0,0.0,0.0,2,1
1827463,1854810,0,0.0,0.0,0,0.0,0.0,2,1
1827477,1829715,1,0.48089834696298783,0.05,90,0.125,0.5,0,-1
1827477,1830065,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1830085,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1831534,1,0.45511961331341866,0.041666666666666664,150,0.1111111111111111,0.5,1,-1
1827477,1831854,1,0.45511961331341866,0.05263157894736842,75,0.1111111111111111,0.5,2,-1
1827477,1835099,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1835162,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1845759,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1849842,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1851115,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1851124,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1853497,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1853502,0,0.0,0.0,0,0.0,0.0,1,1
1827477,1854507,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1858063,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1858246,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1858255,0,0.0,0.0,0,0.0,0.0,0,1
1827477,1859246,1,0.48089834696298783,0.058823529411764705,45,0.125,0.5,0,-1
1827477,1860171,1,0.48089834696298783,0.058823529411764705,45,0.125,0.5,0,-1
1827477,1861502,0,0.0,0.0,0,0.0,0.0,0,1
1827517,1829221,0,0.0,0.0,0,0.0,0.0,1,1
1827517,1835905,0,0.0,0.0,0,0.0,0.0,1,1
1827517,1852717,0,0.0,0.0,0,0.0,0.0,2,1
1827517,1860401,0,0.0,0.0,0,0.0,0.0,0,1
1827517,1860412,0,0.0,0.0,0,0.0,0.0,0,1
1827517,1860417,0,0.0,0.0,0,0.0,0.0,0,1
1827517,1860572,0,0.0,0.0,0,0.0,0.0,0,1
1827517,1860598,0,0.0,0.0,0,0.0,0.0,2,1
1827531,1841234,0,0.0,0.0,0,0.0,0.0,2,1
1827531,1847965,0,0.0,0.0,0,0.0,0.0,2,1
1827531,1858953,0,0.0,0.0,0,0.0,0.0,1,1
1827531,1859033,0,0.0,0.0,0,0.0,0.0,0,1
1827531,1860120,0,0.0,0.0,0,0.0,0.0,1,1
1827532,1831980,0,0.0,0.0,0,0.0,0.0,2,1
1827532,1831989,0,0.0,0.0,0,0.0,0.0,2,1
1827532,1832041,0,0.0,0.0,0,0.0,0.0,0,1
1827532,1842235,0,0.0,0.0,0,0.0,0.0,2,1
1827532,1850351,0,0.0,0.0,0,0.0,0.0,0,1
1827532,1852792,0,0.0,0.0,0,0.0,0.0,2,1
1827532,1854202,0,0.0,0.0,0,0.0,0.0,0,1
1827547,1831806,0,0.0,0.0,0,0.0,0.0,2,1
1827547,1842270,0,0.0,0.0,0,0.0,0.0,2,1
1827547,1853696,0,0.0,0.0,0,0.0,0.0,2,1
1827547,1853939,0,0.0,0.0,0,0.0,0.0,0,1
1827576,1829668,0,0.0,0.0,55,0.0,0.0,1,1
1827576,1830166,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1830169,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1830181,0,0.0,0.0,0,0.0,0.0,2,1
1827576,1830826,1,0.43429448190325176,0.038461538461538464,72,0.1,0.5,2,-1
1827576,1830851,2,0.7578463633799024,0.07692307692307693,96,0.14285714285714285,0.5,0,-1
1827576,1831041,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1832140,2,0.8048592087636893,0.07407407407407407,120,0.16666666666666666,0.5,3,-1
1827576,1832153,2,0.8048592087636893,0.07407407407407407,120,0.16666666666666666,0.5,3,-1
1827576,1832813,1,0.3898712452512801,0.03571428571428571,120,0.07692307692307693,0.5,0,-1
1827576,1832815,1,0.3898712452512801,0.03571428571428571,120,0.07692307692307693,0.5,0,-1
1827576,1835118,0,0.0,0.0,0,0.0,0.0,0,1
1827576,1835331,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1837852,0,0.0,0.0,55,0.0,0.0,1,1
1827576,1838417,0,0.0,0.0,0,0.0,0.0,2,1
1827576,1839266,0,0.0,0.0,33,0.0,0.0,1,1
1827576,1842424,10,4.094105494773872,0.8333333333333334,121,0.8701298701298703,1.0,13,1
1827576,1842480,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1842494,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1850027,0,0.0,0.0,0,0.0,0.0,0,1
1827576,1850956,1,0.43429448190325176,0.038461538461538464,72,0.1,0.5,0,-1
1827576,1850961,2,0.7578463633799024,0.07692307692307693,96,0.14285714285714285,0.5,0,-1
1827576,1850965,1,0.43429448190325176,0.038461538461538464,72,0.1,0.5,0,-1
1827576,1850983,2,0.7578463633799024,0.07692307692307693,96,0.14285714285714285,0.5,3,-1
1827576,1851253,0,0.0,0.0,0,0.0,0.0,2,1
1827576,1851361,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1851393,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1854103,2,0.8048592087636893,0.07407407407407407,120,0.16666666666666666,0.5,3,-1
1827576,1854106,2,0.8048592087636893,0.07407407407407407,120,0.16666666666666666,0.5,3,-1
1827576,1855272,1,0.3898712452512801,0.03571428571428571,120,0.07692307692307693,0.5,0,-1
1827576,1855275,1,0.3898712452512801,0.03571428571428571,120,0.07692307692307693,0.5,0,-1
1827576,1858584,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1859545,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1864160,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1865310,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1865322,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1865604,0,0.0,0.0,0,0.0,0.0,1,1
1827576,1872875,1,0.3898712452512801,0.03333333333333333,168,0.07692307692307693,0.5,0,-1
1827587,1841528,0,0.0,0.0,0,0.0,0.0,1,1
1827587,1854979,0,0.0,0.0,0,0.0,0.0,1,1
1827592,1827593,0,0.0,0.0,0,0.0,0.0,1,1
1827592,1841570,0,0.0,0.0,0,0.0,0.0,1,1
1827592,1842488,0,0.0,0.0,0,0.0,0.0,1,1
1827592,1851715,0,0.0,0.0,0,0.0,0.0,2,1
1827593,1841570,0,0.0,0.0,0,0.0,0.0,2,1
1827593,1842488,0,0.0,0.0,0,0.0,0.0,2,1
1827593,1851715,0,0.0,0.0,0,0.0,0.0,1,1
1827598,1830549,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1832807,4,1.3478128045154805,0.26666666666666666,78,0.20677807486631017,0.5,0,-1
1827598,1833529,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1834012,3,0.9871390442932395,0.16666666666666666,104,0.14427807486631017,0.5,0,-1
1827598,1836267,3,0.9871390442932395,0.16666666666666666,104,0.14427807486631017,0.5,0,-1
1827598,1836669,1,0.3396232718951086,0.05555555555555555,78,0.05263157894736842,0.5,0,-1
1827598,1837614,1,0.3396232718951086,0.05555555555555555,78,0.05263157894736842,0.5,0,-1
1827598,1839075,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1839090,1,0.3396232718951086,0.058823529411764705,65,0.05263157894736842,0.5,0,-1
1827598,1840579,2,0.6341829204284783,0.13333333333333333,52,0.08545454545454545,0.5,0,-1
1827598,1840617,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1841584,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1842665,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1842726,1,0.3396232718951086,0.05555555555555555,78,0.05263157894736842,0.5,0,-1
1827598,1843308,2,0.6341829204284783,0.1111111111111111,91,0.08545454545454545,0.5,0,-1
1827598,1847747,4,1.3478128045154802,0.2,143,0.20677807486631017,0.5,0,-1
1827598,1848732,1,0.3396232718951086,0.03571428571428571,208,0.05263157894736842,0.5,0,-1
1827598,1849041,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1850516,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1853813,3,0.9871390442932395,0.16666666666666666,104,0.14427807486631017,0.5,0,-1
1827598,1854074,4,1.3478128045154805,0.26666666666666666,78,0.20677807486631017,0.5,0,-1
1827598,1854861,3,0.9871390442932395,0.16666666666666666,104,0.14427807486631017,0.5,0,-1
1827598,1856262,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1860304,1,0.3396232718951086,0.05555555555555555,78,0.05263157894736842,0.5,0,-1
1827598,1860538,5,1.9162209155582546,0.35714285714285715,78,0.37382352941176467,0.5,0,-1
1827598,1860547,5,1.9162209155582546,0.35714285714285715,78,0.37382352941176467,0.5,0,-1
1827598,1861356,1,0.3396232718951086,0.05555555555555555,78,0.05263157894736842,0.5,0,-1
1827598,1862402,1,0.3396232718951086,0.058823529411764705,65,0.05263157894736842,0.5,0,-1
1827598,1862404,1,0.3396232718951086,0.058823529411764705,65,0.05263157894736842,0.5,0,-1
1827598,1862483,1,0.3396232718951086,0.058823529411764705,65,0.05263157894736842,0.5,0,-1
1827598,1862579,3,0.9871390442932395,0.15,130,0.14427807486631017,0.5,0,-1
1827598,1862608,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1863187,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1863535,0,0.0,0.0,0,0.0,0.0,0,1
1827598,1863574,1,0.3396232718951086,0.058823529411764705,65,0.05263157894736842,0.5,0,-1
1827598,1873015,0,0.0,0.0,0,0.0,0.0,0,1
1827614,1846506,0,0.0,0.0,0,0.0,0.0,1,1
1827614,1853902,0,0.0,0.0,0,0.0,0.0,1,1
1827624,1852121,0,0.0,0.0,0,0.0,0.0,2,1
1827624,1854047,0,0.0,0.0,0,0.0,0.0,2,1
1827633,1835909,0,0.0,0.0,0,0.0,0.0,0,1
1827633,1850130,0,0.0,0.0,0,0.0,0.0,0,1
1827633,1859608,0,0.0,0.0,0,0.0,0.0,0,1
1827633,1859751,0,0.0,0.0,0,0.0,0.0,0,1
1827678,1833007,0,0.0,0.0,0,0.0,0.0,1,1
1827678,1843226,0,0.0,0.0,0,0.0,0.0,1,1
1827678,1850556,2,0.9617966939259757,0.2857142857142857,20,0.25,0.5,0,-1
1827678,1850560,2,0.9617966939259757,0.2857142857142857,20,0.25,0.5,0,-1
1827678,1850673,0,0.0,0.0,0,0.0,0.0,1,1
1827678,1850697,0,0.0,0.0,0,0.0,0.0,1,1
1827678,1851812,2,0.9617966939259757,0.2857142857142857,20,0.25,0.5,0,-1
1827678,1852161,0,0.0,0.0,0,0.0,0.0,1,1
1827687,1827688,0,0.0,0.0,0,0.0,0.0,2,1
1827687,1829340,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1830066,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1830164,1,0.36067376022224085,0.08333333333333333,40,0.0625,0.5,0,-1
1827687,1831210,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1831213,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1831216,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1831383,0,0.0,0.0,0,0.0,0.0,1,1
1827687,1831459,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1831829,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1832175,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1833885,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1834282,1,0.36067376022224085,0.08333333333333333,40,0.0625,0.5,0,-1
1827687,1836218,1,0.36067376022224085,0.08333333333333333,40,0.0625,0.5,0,-1
1827687,1838386,0,0.0,0.0,0,0.0,0.0,0,1
1827687,1852793,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1852798,3,1.1947385430707333,0.23076923076923078,64,0.24431818181818182,0.5,0,-1
1827687,1853553,1,0.36067376022224085,0.08333333333333333,40,0.0625,0.5,0,-1
1827687,1853606,1,0.36067376022224085,0.08333333333333333,40,0.0625,0.5,0,-1
1827688,1829340,1,0.48089834696298783,0.14285714285714285,15,0.125,0.5,0,-1
1827688,1830066,0,0.0,0.0,0,0.0,0.0,0,1
